"CARD","effect","group","term","estimate","std.error","statistic","df","p.value","padj"
"CARD_366","fixed",NA,"st131_detectyes",-0.200088684687804,0.12784134120505,-1.56513286548576,160.338295895214,0.119523273897758,0.203777385006014
"CARD_386","fixed",NA,"(Intercept)",-4.68386563329429,0.0551725425955777,-84.8948664125861,143.890022425301,8.346176414992e-125,8.9793346257845e-124
"CARD_386","fixed",NA,"st131_detectyes",0.157952840712724,0.13048470722854,1.21050845012876,252.998313259667,0.227213517904547,0.359850850691466
"CARD_388","fixed",NA,"(Intercept)",-4.12371296127443,0.0695821557586685,-59.263943698104,135.3151341424,1.11965156087633e-98,5.21389980587186e-98
"CARD_388","fixed",NA,"st131_detectyes",0.729825010580738,0.148402727947302,4.91786789013675,243.01806091632,1.61223196737203e-06,3.20392594789855e-06
"CARD_389","fixed",NA,"(Intercept)",-4.09614729234487,0.0337077971233061,-121.519281647531,120.2894767159,1.01067479398469e-127,1.1261804847258e-126
"CARD_389","fixed",NA,"st131_detectyes",0.075098712706564,0.0766987156799752,0.97913911648681,250.685499047327,0.328455213234534,0.481117495442134
"CARD_390","fixed",NA,"(Intercept)",-2.53435921696455,0.0172384779416946,-147.017574610501,157.187113695914,3.15476956544942e-170,1.0936534493558e-168
"CARD_390","fixed",NA,"st131_detectyes",0.0926299156839627,0.034244721314704,2.70493997695899,237.342578013199,0.00732676419997525,0.0139387221365383
"CARD_398","fixed",NA,"(Intercept)",-4.1997424033839,0.0228128757733279,-184.095264670407,123.316139135969,2.3496868048968e-152,5.63924833175232e-151
"CARD_398","fixed",NA,"st131_detectyes",0.033528938442708,0.0561969904087663,0.596632278682984,250.213674598258,0.551292341757092,0.717731134202836
"CARD_399","fixed",NA,"(Intercept)",-4.99344518919765,0.0571688582211802,-87.3455469388341,132.169670989722,8.96955559485717e-119,8.23088631057481e-118
"CARD_399","fixed",NA,"st131_detectyes",-0.0775327040931716,0.128129713480483,-0.605111039329542,249.535027569214,0.545655108893345,0.715312579725729
"CARD_400","fixed",NA,"(Intercept)",-3.60221935885315,0.0505593436955992,-71.2473520333037,121.20704975106,8.78527735663525e-101,4.56834422545033e-100
"CARD_400","fixed",NA,"st131_detectyes",-0.004276604754627,0.115797451086833,-0.0369317693480153,251.368509148789,0.970568720901286,0.981210898433026
"CARD_401","fixed",NA,"(Intercept)",-3.36634609167266,0.087927752980018,-38.2853647179824,124.468451950608,1.03473148432566e-70,2.30597302221148e-70
"CARD_401","fixed",NA,"st131_detectyes",-0.0605335096063006,0.12937153371384,-0.467904398043206,182.45833225103,0.640411368111018,0.771460798651111
"CARD_408","fixed",NA,"(Intercept)",-3.45944992143463,0.0469605824776164,-73.6670999147757,133.645759077395,4.43175508185873e-110,3.07268352342205e-109
"CARD_408","fixed",NA,"st131_detectyes",-0.0516623062852631,0.0979820339118986,-0.527263052446081,239.169005163644,0.598499668362302,0.735164946964717
"CARD_412","fixed",NA,"(Intercept)",-2.139033062198,0.0642042636576971,-33.3160594069295,122.590135363366,2.75512368834492e-63,5.96943465808067e-63
"CARD_412","fixed",NA,"st131_detectyes",-0.0210274427955868,0.114670403046549,-0.18337288643741,206.946537716551,0.854684983278885,0.922704895442949
"CARD_431","fixed",NA,"(Intercept)",-4.39328854631778,0.027083752580171,-162.21121993022,139.277021162047,1.42487885428278e-160,4.04147456851116e-159
