"PWY","effect","group","term","estimate","std.error","statistic","df","p.value","padj"
"PWY_021","fixed",NA,"hd_exposurelow_exposure",-0.26085946730635,0.2003921670898,-1.30174482912525,121.033813490385,0.195475780163034,0.378073361828668
"PWY_021","fixed",NA,"hd_exposurehigh_exposure",-0.164246601754099,0.197841074713115,-0.830194649883847,117.372787800524,0.408114172564997,0.558320151804987
"PWY_022","fixed",NA,"(Intercept)",-6.05168048435109,0.0912168791510204,-66.3438668443349,135.816549895339,2.28733960956953e-105,1.45350035189918e-104
"PWY_022","fixed",NA,"hd_exposurelow_exposure",-0.140470548188877,0.137481048110623,-1.02174481588072,121.158069139832,0.308937510980918,0.475654890254762
"PWY_022","fixed",NA,"hd_exposurehigh_exposure",-0.0727981078685507,0.135644834133039,-0.536681756690794,117.562754649716,0.592501633105783,0.713270916018723
"PWY_023","fixed",NA,"(Intercept)",-4.87425028956863,0.0705153045077698,-69.1232963339406,134.845488611794,3.64417776218687e-107,2.4611403437378e-106
"PWY_023","fixed",NA,"hd_exposurelow_exposure",0.040580175265017,0.105004678013413,0.38646064187572,112.550389368022,0.699885188861197,0.795567865980405
"PWY_023","fixed",NA,"hd_exposurehigh_exposure",0.0340183224923939,0.103363641322838,0.329113042623408,110.066410978294,0.742695665076745,0.82380670008729
"PWY_024","fixed",NA,"(Intercept)",-6.63934638378412,0.0401496719468778,-165.364897440972,117.595419172537,4.0982880168244e-141,6.5106893721824e-140
"PWY_024","fixed",NA,"hd_exposurelow_exposure",-0.178488024739061,0.0602374411854028,-2.96307448036677,100.452391885188,0.00380290089139875,0.0113357258980287
"PWY_024","fixed",NA,"hd_exposurehigh_exposure",-0.115045115965474,0.0593692041501495,-1.93779110925111,97.2760921561707,0.0555485560301898,0.147278329931604
"PWY_025","fixed",NA,"(Intercept)",-3.83296677993139,0.0584782388497312,-65.5451815124048,120.489694396206,4.31367705623005e-96,2.13848245553532e-95
"PWY_025","fixed",NA,"hd_exposurelow_exposure",-0.0950621627846238,0.0895130532067898,-1.06199218302849,114.556555928488,0.290472951180803,0.456340317764254
"PWY_025","fixed",NA,"hd_exposurehigh_exposure",-0.101942890686666,0.0888373114706918,-1.14752336601606,111.661821668908,0.253618075101225,0.428342460912462
"PWY_026","fixed",NA,"(Intercept)",-3.35641852590895,0.0180182542236012,-186.278786182989,128.814798596096,1.6219082960327e-158,4.19894036639578e-157
"PWY_026","fixed",NA,"hd_exposurelow_exposure",-0.00417935272346159,0.0272075514014513,-0.153610027664549,115.274087280784,0.878185819145712,0.913698401070155
"PWY_026","fixed",NA,"hd_exposurehigh_exposure",-0.0197227962164807,0.0268579907455862,-0.73433625036608,111.646941028576,0.464283303210575,0.609453575482051
"PWY_027","fixed",NA,"(Intercept)",-3.34925229020189,0.0154705879225309,-216.491597279515,133.210406792391,1.4375054800138e-171,8.03853064423717e-170
"PWY_027","fixed",NA,"hd_exposurelow_exposure",-0.0142682521400994,0.023227565348046,-0.61428100303675,116.198626007512,0.540230529357348,0.674323464322833
"PWY_027","fixed",NA,"hd_exposurehigh_exposure",-0.010512913092813,0.0228962475945539,-0.459154411630034,112.840874805243,0.647006556692001,0.75914340219309
"PWY_028","fixed",NA,"(Intercept)",-3.942267121462,0.0423069263468033,-93.1825462607703,116.49089379115,2.99330830676322e-111,2.31195857063811e-110
"PWY_028","fixed",NA,"hd_exposurelow_exposure",-0.023255330857966,0.0640677216542084,-0.362980456578144,104.795231640039,0.717350592798229,0.808754942525745
"PWY_028","fixed",NA,"hd_exposurehigh_exposure",-0.0530960998260032,0.0633009513377193,-0.838788338941829,101.231814448634,0.403564405460689,0.55529826656894
"PWY_029","fixed",NA,"(Intercept)",-3.76956326473151,0.025396841148544,-148.426461491161,121.302277344242,4.95909308799163e-139,7.53566536631771e-138
"PWY_029","fixed",NA,"hd_exposurelow_exposure",-0.0671938112593242,0.0386226349905706,-1.73975212400006,111.874188632237,0.0846527137668883,0.20872044770037
"PWY_029","fixed",NA,"hd_exposurehigh_exposure",-0.0834126072877938,0.0382187756240253,-2.18250338808234,108.372785241113,0.0312308350199933,0.0882034492079812
"PWY_030","fixed",NA,"(Intercept)",-3.33071708685591,0.0138590709082367,-240.327588256756,125.28712128361,8.50997760670021e-169,3.83772538521513e-167
"PWY_030","fixed",NA,"hd_exposurelow_exposure",0.0109635046885969,0.0205837939594046,0.532627984433731,101.470743634568,0.595455608796809,0.714546730556171
"PWY_030","fixed",NA,"hd_exposurehigh_exposure",0.00131270258053585,0.0202562273099654,0.0648048898962562,99.4172031597946,0.948459478731381,0.965435591364319
"PWY_031","fixed",NA,"(Intercept)",-6.32996025996892,0.0541000280862216,-117.00474997685,135.951582801525,2.44223798298232e-138,3.51984402083431e-137
"PWY_031","fixed",NA,"hd_exposurelow_exposure",0.0721044800592521,0.080669034591279,0.893830952912472,114.540127927367,0.373286612458586,0.53085481848728
"PWY_031","fixed",NA,"hd_exposurehigh_exposure",-0.0506778116833873,0.0794223165739281,-0.638080250860162,111.873775013955,0.524725396041614,0.65977523807153
"PWY_032","fixed",NA,"(Intercept)",-4.1096999559654,0.0580647906011343,-70.7778313401016,126.801520225479,8.63939459886113e-104,5.13952070179058e-103
"PWY_032","fixed",NA,"hd_exposurelow_exposure",-0.116280576866878,0.0879619989831802,-1.32194104512237,115.152381735963,0.188807832209484,0.369165523676725
"PWY_032","fixed",NA,"hd_exposurehigh_exposure",-0.105947159049246,0.0869195360003293,-1.21891077569541,111.50665782602,0.225450425972287,0.407735699235779
"PWY_033","fixed",NA,"(Intercept)",-5.90138017034744,0.135766239999213,-43.4672137225105,128.768964165383,8.15499343575002e-79,2.75156933672268e-78
"PWY_033","fixed",NA,"hd_exposurelow_exposure",-0.225563891297537,0.206698831838072,-1.09126834095629,119.905983152693,0.277342786016242,0.452330650690746
"PWY_033","fixed",NA,"hd_exposurehigh_exposure",-0.184104545641103,0.20462960139519,-0.899696546276082,116.430240737352,0.370138804125165,0.528160973226894
"PWY_034","fixed",NA,"(Intercept)",-6.68689591518677,0.0814683454794749,-82.079682308897,130.786337839368,2.2581197538616e-114,1.87907822374912e-113
"PWY_034","fixed",NA,"hd_exposurelow_exposure",-0.0209543001635285,0.120893412409143,-0.173328717801532,106.220809530918,0.862722922916555,0.902084252982306
"PWY_034","fixed",NA,"hd_exposurehigh_exposure",-0.24304321900986,0.118959795437961,-2.04307025003762,104.268933323354,0.0435677298473863,0.119661466260601
"PWY_035","fixed",NA,"(Intercept)",-5.00214993865611,0.13274645277388,-37.681985726404,128.664613010935,2.26559499350617e-71,6.9306385140517e-71
"PWY_035","fixed",NA,"hd_exposurelow_exposure",-0.147567471371536,0.201331146564796,-0.732958977730965,117.668555363891,0.465041096233297,0.609719461028757
"PWY_035","fixed",NA,"hd_exposurehigh_exposure",-0.18285445961681,0.199024803472217,-0.918752117458244,114.029239392335,0.36016458599376,0.522086363027347
"PWY_036","fixed",NA,"(Intercept)",-6.81686505710218,0.0353081877051768,-193.067543257189,166.327251568827,1.44074319537895e-197,2.51769873392471e-195
"PWY_036","fixed",NA,"hd_exposurelow_exposure",0.0346406587377459,0.052421123994,0.66081487954571,143.298171844153,0.509792005581964,0.64907943880108
"PWY_036","fixed",NA,"hd_exposurehigh_exposure",0.0496073222989882,0.0515850639369541,0.961660576007369,141.248197199857,0.337863508446105,0.501948124131408
"PWY_037","fixed",NA,"(Intercept)",-3.14696999884676,0.0238537891122474,-131.927467960677,132.293166097638,2.82509701631808e-142,4.70176860572938e-141
"PWY_037","fixed",NA,"hd_exposurelow_exposure",0.0126179107745616,0.0362305253979794,0.348267397062514,122.111742507688,0.728239059370743,0.813220168000678
"PWY_037","fixed",NA,"hd_exposurehigh_exposure",0.0372847861828642,0.035834367299218,1.04047563813629,118.501858253481,0.300237180506459,0.467928180989999
"PWY_038","fixed",NA,"(Intercept)",-5.50273043229953,0.116528139785207,-47.2223313822956,130.042737881367,1.01320886445041e-83,3.88072874657994e-83
"PWY_038","fixed",NA,"hd_exposurelow_exposure",-0.155955895991001,0.176802841856229,-0.882089305543063,119.265209925676,0.379502870097941,0.534823601206575
"PWY_038","fixed",NA,"hd_exposurehigh_exposure",-0.152710297349099,0.174801867849647,-0.873619368189191,115.629012146383,0.384136327839997,0.537476425051309
"PWY_039","fixed",NA,"(Intercept)",-4.86188406765121,0.13018538443107,-37.3458517551596,128.280376943604,8.80571074089049e-71,2.68200078774835e-70
"PWY_039","fixed",NA,"hd_exposurelow_exposure",-0.263282174117542,0.197993746104015,-1.32974995068394,118.837470792795,0.186147423166846,0.368446504687922
"PWY_039","fixed",NA,"hd_exposurehigh_exposure",-0.192749675925608,0.195928240488295,-0.983776894261058,115.300864505629,0.327285076055039,0.491454926235172
"PWY_040","fixed",NA,"(Intercept)",-3.81337766427837,0.0601700223614274,-63.3767034582818,127.637997320007,2.48072278278678e-98,1.3442056009054e-97
"PWY_040","fixed",NA,"hd_exposurelow_exposure",-0.253421489911157,0.0912627866772176,-2.7768326953183,116.679994508521,0.00639689623817234,0.0190273637041807
"PWY_040","fixed",NA,"hd_exposurehigh_exposure",-0.173725671945158,0.0902191995522576,-1.92559535894054,113.04690616593,0.0566668053717202,0.149190572334585
"PWY_041","fixed",NA,"(Intercept)",-6.14469386115709,0.110142614998073,-55.7885234635529,132.033110080586,1.14000522895923e-93,5.45797024001711e-93
"PWY_041","fixed",NA,"hd_exposurelow_exposure",-0.209247496192239,0.167375162936439,-1.25017053021004,122.133432824092,0.213627338280792,0.395019545591678
"PWY_041","fixed",NA,"hd_exposurehigh_exposure",-0.106730430686909,0.165576566754794,-0.644598645682568,118.544972982523,0.52043272666001,0.656647068475356
"PWY_042","fixed",NA,"(Intercept)",-4.0965939959556,0.063617039738127,-64.3946026539242,110.791428842319,1.26427481588914e-89,5.48899438699693e-89
"PWY_042","fixed",NA,"hd_exposurelow_exposure",-0.0133533328047872,0.0971762202629391,-0.137413585017567,103.881592078113,0.890969879746745,0.924703705928693
"PWY_042","fixed",NA,"hd_exposurehigh_exposure",-0.0510264356564016,0.0963443198656468,-0.529625781027449,100.803503796633,0.597535951618955,0.715814276232475
"PWY_043","fixed",NA,"(Intercept)",-4.81983985550336,0.102536690881493,-47.0060015987244,131.868059774645,3.0150159963334e-84,1.17737216840059e-83
"PWY_043","fixed",NA,"hd_exposurelow_exposure",-0.0908748088009682,0.155734365320793,-0.583524443136091,121.670433753482,0.560620446810322,0.687497705825289
"PWY_043","fixed",NA,"hd_exposurehigh_exposure",-0.0916580065682163,0.154029899698995,-0.595066326390747,118.060634016827,0.552937999156879,0.682868659736146
"PWY_044","fixed",NA,"(Intercept)",-4.28858881084252,0.064462494220589,-66.5284342887366,122.797024886037,3.51346501190413e-98,1.89645717630964e-97
"PWY_044","fixed",NA,"hd_exposurelow_exposure",-0.0486171160014404,0.0978963441204232,-0.496618300083158,112.584408267361,0.620426540110854,0.735047714470316
"PWY_044","fixed",NA,"hd_exposurehigh_exposure",-0.106305775493427,0.0968210828764889,-1.09796102599924,109.014650220818,0.27464067595418,0.450642799276929
"PWY_045","fixed",NA,"(Intercept)",-4.46119011421047,0.066592198317089,-66.9926842325857,123.620700927027,5.12298397810649e-99,2.8086006279972e-98
"PWY_045","fixed",NA,"hd_exposurelow_exposure",-0.0516435325729444,0.101365198294084,-0.509479914626265,114.680317654696,0.61139486776132,0.725577270908595
"PWY_045","fixed",NA,"hd_exposurehigh_exposure",-0.125957999573339,0.100342770202993,-1.25527727925516,111.216154452971,0.212009243090197,0.394572615542513
"PWY_046","fixed",NA,"(Intercept)",-4.39618786357653,0.0602233533948939,-72.9980583238207,135.36234272554,1.39156097720287e-110,1.03478842879235e-109
"PWY_046","fixed",NA,"hd_exposurelow_exposure",-0.101692760600304,0.0901032741250687,-1.12862447661057,116.141234745212,0.261382207332368,0.437096083553409
"PWY_046","fixed",NA,"hd_exposurehigh_exposure",-0.120821458646841,0.0887574986314034,-1.36125353361517,113.087670261916,0.176139796554637,0.357911970324683
"PWY_047","fixed",NA,"(Intercept)",-4.63162043902817,0.0987031724819652,-46.9247372963058,131.879218261529,3.69948706817277e-84,1.43663414480709e-83
"PWY_047","fixed",NA,"hd_exposurelow_exposure",-0.154654519818958,0.150359080930603,-1.02856787140337,123.335113538919,0.305695726808493,0.473845661122886
