"Species","effect","group","term","estimate","std.error","statistic","df","p.value","padj"
"s__Bacteroides_sp_AF16_49","fixed",NA,"(Intercept)",-5.07723124523945,0.0557661343035541,-91.0450636151745,121.931856404045,5.76468478963225e-114,2.29850690653708e-113
"s__Bacteroides_sp_AF16_49","fixed",NA,"st131_detectyes",-0.000931031264748625,0.0419370987755809,-0.0222006598437073,147.886470630677,0.982317817610797,0.992533253032266
"s__Bacteroides_sp_AM10_21B","fixed",NA,"(Intercept)",-6.29878526105788,0.0623243993586007,-101.064516078463,116.913239704557,1.24957056154915e-115,5.21559886559646e-115
"s__Bacteroides_sp_AM10_21B","fixed",NA,"st131_detectyes",-0.082513112301363,0.0743983641963823,-1.10907159307375,159.339453446938,0.269070416321926,0.422921762682321
"s__Bacteroides_stercoris","fixed",NA,"(Intercept)",-3.71087853694238,0.18532589244972,-20.0235298364969,122.404866866197,1.975968618863e-40,3.98385918633444e-40
"s__Bacteroides_stercoris","fixed",NA,"st131_detectyes",-0.149396104383602,0.219158611693852,-0.681680282736493,163.872920531638,0.496403411251172,0.654128392518591
"s__Bacteroides_thetaiotaomicron","fixed",NA,"(Intercept)",-3.01461939300031,0.142405951821891,-21.1691952087138,129.105700410769,8.19863990246464e-44,1.66915213674973e-43
"s__Bacteroides_thetaiotaomicron","fixed",NA,"st131_detectyes",-0.179238133924936,0.215040280923324,-0.833509578555873,188.756168284216,0.405610887093355,0.570690402584563
"s__Bacteroides_uniformis","fixed",NA,"(Intercept)",-2.54135452524992,0.15476654478791,-16.4205676926661,122.237327901792,1.03427902350122e-32,2.07187836489489e-32
"s__Bacteroides_uniformis","fixed",NA,"st131_detectyes",-0.252882043471575,0.170280975123577,-1.48508688823312,159.958000807782,0.139488880455191,0.245531908050886
"s__Bacteroides_xylanisolvens","fixed",NA,"(Intercept)",-3.33307871303761,0.144886388092036,-23.0047746853923,123.8757742061,1.51664975876709e-46,3.10801132831089e-46
"s__Bacteroides_xylanisolvens","fixed",NA,"st131_detectyes",0.0160445940828238,0.17524287868729,0.0915563257292436,166.527794718156,0.927160594126225,0.960245992920771
"s__Barnesiella_intestinihominis","fixed",NA,"(Intercept)",-4.43077042831113,0.154622743888793,-28.6553602456946,120.736893090084,1.07576766664999e-55,2.25261417446172e-55
"s__Barnesiella_intestinihominis","fixed",NA,"st131_detectyes",-0.320586685573059,0.149351787002587,-2.14652058744704,153.246942118437,0.0334051844404291,0.0639412119350545
"s__Bifidobacterium_adolescentis","fixed",NA,"(Intercept)",-3.99711791934585,0.136306393075655,-29.3245080377654,123.719603852086,1.53088061989286e-57,3.24369951379675e-57
"s__Bifidobacterium_adolescentis","fixed",NA,"st131_detectyes",-0.233589264445053,0.207244359455856,-1.12712000972364,185.343266773148,0.261148838731412,0.413505204827367
"s__Bifidobacterium_bifidum","fixed",NA,"(Intercept)",-4.59738176222337,0.118042450569867,-38.9468512389299,128.09140794255,7.26969364874992e-73,1.65256423927867e-72
"s__Bifidobacterium_bifidum","fixed",NA,"st131_detectyes",0.0923461929313616,0.190315217408287,0.485227582896063,195.531345734342,0.62805812569077,0.762467452200468
"s__Bifidobacterium_breve","fixed",NA,"(Intercept)",-5.15938422987639,0.134899265685775,-38.2461995152315,128.909571613615,3.21388682673876e-72,7.27936617018144e-72
"s__Bifidobacterium_breve","fixed",NA,"st131_detectyes",-0.0176452472602609,0.206152384883067,-0.0855932240137292,189.880224940503,0.931879969188294,0.961145621113215
"s__Bifidobacterium_catenulatum","fixed",NA,"(Intercept)",-5.21073341100147,0.116034983927476,-44.9065724373116,125.39874534319,3.85659632212268e-79,9.41884972604522e-79
"s__Bifidobacterium_catenulatum","fixed",NA,"st131_detectyes",-0.0543818254242306,0.157541393863375,-0.345190708871043,175.945789869781,0.730363324172625,0.841637514836044
"s__Bifidobacterium_dentium","fixed",NA,"(Intercept)",-5.37860140133795,0.0584809702451915,-91.9718222660678,128.791723685496,2.4680063640308e-119,1.18010419245611e-118
"s__Bifidobacterium_dentium","fixed",NA,"st131_detectyes",0.000736150684449566,0.114376185330421,0.0064362234351749,226.211230241939,0.994870344517445,0.99781344993295
"s__Bifidobacterium_longum","fixed",NA,"(Intercept)",-3.4771468980624,0.112530609366496,-30.8995651728662,125.891231619686,1.27422702919002e-60,2.74178505591232e-60
"s__Bifidobacterium_longum","fixed",NA,"st131_detectyes",-0.159509126160228,0.198664590395609,-0.802906677242235,207.002432909035,0.422949583681654,0.583895000480867
"s__Bifidobacterium_pseudocatenulatum","fixed",NA,"(Intercept)",-4.87350096502113,0.122244482848578,-39.8668377619779,127.221187826502,9.51784796905703e-74,2.17550810721304e-73
"s__Bifidobacterium_pseudocatenulatum","fixed",NA,"st131_detectyes",-0.337343637727513,0.215920929888861,-1.56234802203358,207.866864260318,0.119727161790522,0.214992083330319
"s__Bilophila_SGB15450","fixed",NA,"(Intercept)",-5.92831781892928,0.0680247031458906,-87.1494845955445,118.90632277797,1.35949314646791e-109,4.91781868635349e-109
"s__Bilophila_SGB15450","fixed",NA,"st131_detectyes",-0.00490978037934458,0.0551292044740962,-0.0890595180210076,146.504821470963,0.929156239633014,0.961145621113215
"s__Bilophila_SGB69261","fixed",NA,"(Intercept)",-4.45305062997165,0.0121421128236031,-366.744296866962,131.401797487957,1.11227819720252e-199,2.77624638021748e-197
"s__Bilophila_SGB69261","fixed",NA,"st131_detectyes",-0.0137136359327283,0.0219722587190255,-0.624134100553527,214.022459334123,0.533204221718291,0.685312944082829
"s__Bilophila_wadsworthia","fixed",NA,"(Intercept)",-4.13366073545295,0.122636206924029,-33.7066910265226,129.314667805703,6.58882606378922e-66,1.44260612765069e-65
"s__Bilophila_wadsworthia","fixed",NA,"st131_detectyes",-0.313253465863995,0.197340662899867,-1.58737414408577,196.147448940583,0.114038621275172,0.205665027964473
"s__Blautia_caecimuris","fixed",NA,"(Intercept)",-5.41926173229681,0.117607579907405,-46.0791875537573,123.387724842078,1.30803465333954e-79,3.20712622272642e-79
"s__Blautia_caecimuris","fixed",NA,"st131_detectyes",0.0603075073559996,0.190503710628673,0.316568675523335,192.775388827917,0.751913443666212,0.859690754022205
"s__Blautia_faecicola","fixed",NA,"(Intercept)",-5.54630638312377,0.041160032635933,-134.749805282754,134.228550355568,3.88506852487428e-145,5.44782642589112e-144
"s__Blautia_faecicola","fixed",NA,"st131_detectyes",-0.0563541493361077,0.077873240143497,-0.723665141353614,222.603862270459,0.470031111495331,0.627157013458112
"s__Blautia_faecis","fixed",NA,"(Intercept)",-3.86153276582237,0.125684392859436,-30.7240435981663,125.204144685459,3.71111953946174e-60,7.97156142039286e-60
"s__Blautia_faecis","fixed",NA,"st131_detectyes",0.0094446627605911,0.212379563408096,0.0444706760341285,199.894831055404,0.964573618224112,0.984680249813393
"s__Blautia_glucerasea","fixed",NA,"(Intercept)",-5.39351103859122,0.0495538015497304,-108.841519114906,122.155921705369,1.76045783535219e-123,9.76467279342014e-123
"s__Blautia_glucerasea","fixed",NA,"st131_detectyes",-0.113713606918121,0.110880722770444,-1.02554893291543,248.730495493619,0.306100578836246,0.458599666731855
"s__Blautia_hansenii","fixed",NA,"(Intercept)",-5.54097044724067,0.0989515285990114,-55.9968150638153,133.124591583371,2.07932985036718e-94,5.93822346283351e-94
"s__Blautia_hansenii","fixed",NA,"st131_detectyes",-0.145271067973841,0.180947173692833,-0.802836899903427,216.563329610343,0.422949214780996,0.583895000480867
