"Species","effect","group","term","estimate","std.error","statistic","df","p.value","padj"
"s__Bacteroides_bouchesdurhonensis","fixed",NA,"hd_exposurelow_exposure",0.137262396305709,0.0824393886573361,1.66500987624068,104.044136226736,0.0989193794991027,0.222021303090418
"s__Bacteroides_bouchesdurhonensis","fixed",NA,"hd_exposurehigh_exposure",-0.0467540392845234,0.0819228260952088,-0.570708330181224,101.595808654029,0.569457533622119,0.749855279400086
"s__Bacteroides_caccae","fixed",NA,"(Intercept)",-3.72536698436814,0.268347095821334,-13.8826431974822,120.240355055533,9.70912703338545e-27,2.95536354577196e-26
"s__Bacteroides_caccae","fixed",NA,"hd_exposurelow_exposure",-0.0282629030198413,0.412991383174752,-0.0684346070433198,117.065481844065,0.945556427168419,0.974669245419349
"s__Bacteroides_caccae","fixed",NA,"hd_exposurehigh_exposure",0.0544562448668216,0.411121053951319,0.132457932629424,115.154211386674,0.894853268967871,0.948564733583156
"s__Bacteroides_cellulosilyticus","fixed",NA,"(Intercept)",-5.29725891986968,0.191594528202905,-27.648278735078,121.975012522248,2.27669674427672e-54,8.02632072558572e-54
"s__Bacteroides_cellulosilyticus","fixed",NA,"hd_exposurelow_exposure",-0.211272769817778,0.29365196516211,-0.71946656206147,116.700011605147,0.473291833287934,0.660305289192108
"s__Bacteroides_cellulosilyticus","fixed",NA,"hd_exposurehigh_exposure",-0.0623321012708361,0.291630015103629,-0.21373692021614,113.989469646446,0.831134054949234,0.917383815368495
"s__Bacteroides_clarus","fixed",NA,"(Intercept)",-5.18371613623327,0.253446609605368,-20.4528920087139,119.717681967438,7.05369746809307e-41,2.28057368916584e-40
"s__Bacteroides_clarus","fixed",NA,"hd_exposurelow_exposure",-0.0291900676618757,0.3906741425649,-0.0747171734229288,117.321388055437,0.940566993868153,0.972248157107223
"s__Bacteroides_clarus","fixed",NA,"hd_exposurehigh_exposure",-0.20571967328978,0.389292728442056,-0.528444685091005,115.791630888042,0.59820212253642,0.772832555823449
"s__Bacteroides_cutis","fixed",NA,"(Intercept)",-5.53687205598391,0.0565339946773441,-97.9388081027078,152.036381452513,2.91458611352975e-139,1.36402630113192e-137
"s__Bacteroides_cutis","fixed",NA,"hd_exposurelow_exposure",0.0992999305311484,0.0851449787925357,1.16624529055439,137.262713747465,0.245537626658686,0.436097188904233
"s__Bacteroides_cutis","fixed",NA,"hd_exposurehigh_exposure",0.115925599922734,0.0839918203041426,1.38020106604377,133.709365626687,0.169827994847684,0.338210645058366
"s__Bacteroides_eggerthii","fixed",NA,"(Intercept)",-4.52688302940976,0.234765691176509,-19.2825578845173,119.108934170753,1.95881196608586e-38,6.225629882025e-38
"s__Bacteroides_eggerthii","fixed",NA,"hd_exposurelow_exposure",0.260885166651931,0.36135594025711,0.721961749034227,116.002169653228,0.471770806797114,0.659563069696937
"s__Bacteroides_eggerthii","fixed",NA,"hd_exposurehigh_exposure",-0.197614673052082,0.359748336475791,-0.54931365350561,114.123396886917,0.583863485135128,0.762730247154892
"s__Bacteroides_faecis","fixed",NA,"(Intercept)",-6.19041380657114,0.16229265894066,-38.1435232312916,120.376810658435,4.5499633686619e-69,1.89700031762474e-68
"s__Bacteroides_faecis","fixed",NA,"hd_exposurelow_exposure",-0.138738375655463,0.249942686136609,-0.555080757912773,117.541024683244,0.57989424736952,0.76019750075332
"s__Bacteroides_faecis","fixed",NA,"hd_exposurehigh_exposure",0.53856145883442,0.248917001139705,2.16361862134178,115.789382989993,0.032548266798848,0.0850982617981054
"s__Bacteroides_finegoldii","fixed",NA,"(Intercept)",-4.79824310706933,0.254358450079556,-18.8640994846783,120.71512394188,8.45844209624522e-38,2.67469655475862e-37
"s__Bacteroides_finegoldii","fixed",NA,"hd_exposurelow_exposure",-0.315467504506228,0.391557291090576,-0.805673937593089,117.65907669006,0.422056156324644,0.612472189643204
"s__Bacteroides_finegoldii","fixed",NA,"hd_exposurehigh_exposure",-0.302413019598293,0.389842357942851,-0.775731557735512,115.802256110504,0.439488853687967,0.630922648852665
"s__Bacteroides_fragilis","fixed",NA,"(Intercept)",-3.75491879415558,0.267947007022948,-14.0136620142728,121.768567061558,3.68259107412864e-27,1.12643962267464e-26
"s__Bacteroides_fragilis","fixed",NA,"hd_exposurelow_exposure",0.349072511515221,0.410056750304943,0.851278539508567,115.711216228554,0.396372926960734,0.586604647864768
"s__Bacteroides_fragilis","fixed",NA,"hd_exposurehigh_exposure",-0.630425213529922,0.406915169561742,-1.54927921268923,112.780153306012,0.124116283699047,0.263805164404465
"s__Bacteroides_gallinarum","fixed",NA,"(Intercept)",-6.28145881712291,0.0460195315488701,-136.495496709965,115.437588006471,1.90368596452946e-129,6.25210548350728e-128
