"PWY","effect","group","term","estimate","std.error","statistic","df","p.value","padj"
"PWY_001","fixed",NA,"(Intercept)",-6.83866546564129,0.0301116386363429,-227.110372445406,131.843863063404,7.44055320274813e-173,3.71496192051496e-171
"PWY_001","fixed",NA,"carrierper",-0.00954767454244739,0.088055504781097,-0.108427912214944,103.551441985055,0.913866083907051,0.960152268137407
"PWY_001","fixed",NA,"carrierint",-0.0421098594440437,0.0532274983430795,-0.791129787325777,99.943837586506,0.430741707936638,0.725265959699941
"PWY_003","fixed",NA,"(Intercept)",-3.36027787856549,0.0113751256503466,-295.405781162786,116.827693201969,9.85222731853591e-170,3.53164456187518e-168
"PWY_003","fixed",NA,"carrierper",0.0281844171922663,0.0341602943605441,0.825063651231879,98.2358369880367,0.411334482625119,0.708595000733392
"PWY_003","fixed",NA,"carrierint",0.00558604607675684,0.0207192663555179,0.269606364477726,96.4348665621387,0.78803915794174,0.918410538199632
"PWY_004","fixed",NA,"(Intercept)",-6.01548453601998,0.0854972808204441,-70.3587819202498,125.28233988329,1.43041423802787e-102,6.55645608119002e-102
"PWY_004","fixed",NA,"carrierper",-0.0120576147393895,0.25689566147844,-0.046935844186693,106.602422413766,0.962652177053577,0.982078918133932
"PWY_004","fixed",NA,"carrierint",-0.118986842815452,0.155824357614111,-0.763595914254399,104.782591799136,0.446824011923833,0.725265959699941
"PWY_005","fixed",NA,"(Intercept)",-6.50853292119238,0.0730901428031333,-89.0480257881417,119.698736285404,3.02372726376497e-111,1.7613211311431e-110
"PWY_005","fixed",NA,"carrierper",0.873022229779978,0.216012042680696,4.04154425348617,95.5032393542396,0.000107462991002666,0.000321698632594704
"PWY_005","fixed",NA,"carrierint",-0.105007479824721,0.130767858047042,-0.803006804523368,92.7669796481444,0.424023430055065,0.719292066540286
"PWY_007","fixed",NA,"(Intercept)",-6.11473077749517,0.0873139841824686,-70.0315171131879,120.6479376889,1.45705372888133e-99,6.26757265531106e-99
"PWY_007","fixed",NA,"carrierper",-0.114253983350789,0.262326353445416,-0.435541385187448,102.064249519886,0.664089216333826,0.852522244659954
"PWY_007","fixed",NA,"carrierint",-0.00960267614122665,0.159116606315324,-0.060349930554683,100.262742381808,0.951997066646607,0.977159984707751
"PWY_008","fixed",NA,"(Intercept)",-3.72762381895019,0.0284945506943569,-130.81883125423,111.156161086994,1.41653099264507e-123,1.20750629738891e-122
"PWY_008","fixed",NA,"carrierper",0.0916159566717813,0.0874420688474557,1.04773317785524,100.751583816951,0.297268515573078,0.590314467004493
"PWY_008","fixed",NA,"carrierint",0.0300438095586957,0.0531462941140976,0.565303941874026,99.921625937039,0.573134173715396,0.799642290273576
"PWY_009","fixed",NA,"(Intercept)",-3.29995766770768,0.00918505124409347,-359.27482384268,138.667475615848,9.00727346232891e-208,4.19738943344527e-205
"PWY_009","fixed",NA,"carrierper",0.00223588526849911,0.0267467275170426,0.0835947226468898,108.802186334653,0.933532273467564,0.967441155157639
"PWY_009","fixed",NA,"carrierint",-0.0129274937132084,0.0161573598428268,-0.800099387459494,104.788203963791,0.425463358499848,0.719612517215662
"PWY_010","fixed",NA,"(Intercept)",-4.15587895470288,0.0442758998343437,-93.863229663359,123.643484961676,8.69425911274976e-117,6.10782625106742e-116
"PWY_010","fixed",NA,"carrierper",0.0530081297389996,0.134131976621963,0.395193831284522,108.00860908935,0.693479255826038,0.86704101539015
"PWY_010","fixed",NA,"carrierint",-0.0625504387193541,0.0814284104879608,-0.768164800768181,106.601507334485,0.444087612232386,0.725265959699941
"PWY_011","fixed",NA,"(Intercept)",-5.82251753991083,0.0994795524693387,-58.5297922576143,125.967385363069,3.31940050973608e-93,1.18683424874963e-92
"PWY_011","fixed",NA,"carrierper",0.0892636257756633,0.300196836817531,0.297350320949319,108.840755549631,0.766765845781169,0.913065291654237
"PWY_011","fixed",NA,"carrierint",-0.301545853982879,0.182171564898576,-1.65528497353999,107.237992995563,0.10079044718956,0.259493637515664
"PWY_012","fixed",NA,"(Intercept)",-3.79808985947705,0.0533402908454855,-71.2048959477789,119.209645224046,1.53948285976883e-99,6.60183140477552e-99
"PWY_012","fixed",NA,"carrierper",0.214022246229132,0.164432905614751,1.30157796232443,110.47793679018,0.195768295477627,0.442854493653273
"PWY_012","fixed",NA,"carrierint",0.0520869668625251,0.0999781451240415,0.520983528929262,109.800987828702,0.603427354190013,0.816050279666162
"PWY_013","fixed",NA,"(Intercept)",-3.52265906485483,0.0208157274728314,-169.230648770388,105.278911585692,4.46416038308382e-130,4.4261675287597e-129
"PWY_013","fixed",NA,"carrierper",0.0125916652337692,0.0618017911339722,0.203742723353653,83.6283172251473,0.839049525212696,0.940029742682737
"PWY_013","fixed",NA,"carrierint",-0.0118055453991748,0.0374350520461901,-0.315360731557371,81.3350629225966,0.753295495633772,0.907068994742475
"PWY_014","fixed",NA,"(Intercept)",-3.55954444480352,0.0249172614884269,-142.854560741227,93.430552011312,3.48995013753358e-111,2.02446070218753e-110
"PWY_014","fixed",NA,"carrierper",-0.00528949891786124,0.0744766552870048,-0.0710222404252382,75.0070182958787,0.943569081753009,0.972077801245915
"PWY_014","fixed",NA,"carrierint",0.00178943716459189,0.0451486747292732,0.0396343231627942,73.2009871637881,0.968492562519949,0.984500477586305
"PWY_015","fixed",NA,"(Intercept)",-3.30516057287245,0.00981583761444301,-336.717120096734,122.341754135626,2.17551825380154e-183,2.5344787656788e-181
"PWY_015","fixed",NA,"carrierper",0.030059657768923,0.0291158253710176,1.03241647406104,99.2429410612219,0.304386447088353,0.601034255691409
"PWY_015","fixed",NA,"carrierint",-0.00541554562810461,0.017634190229116,-0.30710486604386,96.7073606930274,0.7594238795503,0.909746858278765
"PWY_016","fixed",NA,"(Intercept)",-3.43058312055974,0.0181915716660377,-188.580908980194,118.381250022401,1.32528548652369e-148,2.34525203817736e-147
"PWY_016","fixed",NA,"carrierper",-0.0341903132461398,0.0549159373986053,-0.622593637944677,101.585538476491,0.534946680035073,0.775783670839245
"PWY_016","fixed",NA,"carrierint",-0.0780472455692532,0.0333264291219472,-2.34190243676167,100.032862299121,0.0211676831807514,0.0615227049619345
"PWY_017","fixed",NA,"(Intercept)",-5.54155253955306,0.110161812203535,-50.303752531907,121.8361740937,2.33950253238872e-83,7.1724222374549e-83
"PWY_017","fixed",NA,"carrierper",0.228644972169024,0.335697536745393,0.68110411052089,108.465872827283,0.497257157433459,0.759394023299174
"PWY_017","fixed",NA,"carrierint",-0.036731696693724,0.203907378464852,-0.180139124784322,107.326458819669,0.857383035927425,0.944600431417407
"PWY_018","fixed",NA,"(Intercept)",-3.95804766550263,0.0453026463433012,-87.369016712815,118.38669716855,2.32736135672689e-109,1.27594163792321e-108
"PWY_018","fixed",NA,"carrierper",0.205904012209179,0.137788957769851,1.49434334609817,104.366879597238,0.13810328651352,0.336747751528101
"PWY_018","fixed",NA,"carrierint",-0.105772934819926,0.083680231575819,-1.2640134094764,103.155989652236,0.20907402300891,0.459582369181523
"PWY_019","fixed",NA,"(Intercept)",-3.2329263414183,0.0122706530570315,-263.468156616631,115.5109798177,2.16509852428761e-162,5.50328679446195e-161
"PWY_019","fixed",NA,"carrierper",-0.00528921923492367,0.0366323128579065,-0.144386712775687,94.940875718309,0.885501163930218,0.948662805028504
"PWY_019","fixed",NA,"carrierint",-0.0553917551281397,0.0222038751464853,-2.49468864163145,92.8380537635278,0.0143743851382355,0.0422172067715403
"PWY_020","fixed",NA,"(Intercept)",-3.34343254291911,0.0106163012749255,-314.933841489213,89.3646565024511,6.88612817404441e-138,8.44456770817025e-137
"PWY_020","fixed",NA,"carrierper",-0.0430197685866072,0.0311398766818447,-1.38150092969664,66.061905838367,0.171779689662712,0.401585294562661
"PWY_020","fixed",NA,"carrierint",-0.032117385272444,0.0188317099968459,-1.70549489546213,63.3918485194902,0.0929981357790965,0.243923815795829
"PWY_021","fixed",NA,"(Intercept)",-6.42266221917912,0.100994737929672,-63.5940282715675,125.145545991837,3.82195181319209e-97,1.53097095554227e-96
"PWY_021","fixed",NA,"carrierper",0.561976116988282,0.303629818829195,1.85085944178762,106.669370024217,0.0669565935557232,0.184262436596262
"PWY_021","fixed",NA,"carrierint",-0.125374539779822,0.184182711165148,-0.680707428980153,104.879262506701,0.497556704312105,0.759394023299174
"PWY_022","fixed",NA,"(Intercept)",-6.09224853003407,0.070603381409556,-86.2883392892213,127.866095115835,3.36690526049899e-115,2.20982795970779e-114
"PWY_022","fixed",NA,"carrierper",0.0226503557751873,0.211959044011194,0.106861945338794,108.817526679238,0.915095268169864,0.960152268137407
"PWY_022","fixed",NA,"carrierint",-0.0958490576355396,0.128555198601945,-0.745586788227246,106.939827198563,0.457552738927752,0.728540693645783
"PWY_023","fixed",NA,"(Intercept)",-4.86755920851046,0.053663519720111,-90.7051798670277,122.158062736307,6.25777418999521e-114,3.87095943257226e-113
"PWY_023","fixed",NA,"carrierper",-0.123567914075312,0.158324602914475,-0.780471965826195,97.2525150562505,0.437008655298232,0.725265959699941
"PWY_023","fixed",NA,"carrierint",0.0934961943215364,0.0958234790503948,0.975712792397838,94.3782821537052,0.331701123680367,0.624957103645759
"PWY_024","fixed",NA,"(Intercept)",-6.72185551435336,0.0321231115520129,-209.252939381962,108.95582846689,9.08891342568866e-144,1.36626892140997e-142
"PWY_024","fixed",NA,"carrierper",-0.0217255892664723,0.0961593309795746,-0.22593324064502,89.6949687480143,0.821767378678316,0.938179812259973
"PWY_024","fixed",NA,"carrierint",-0.0210257418750495,0.0583029534340237,-0.360629104301595,87.792608690293,0.7192429857505,0.886685797247971
"PWY_025","fixed",NA,"(Intercept)",-3.92763713594407,0.0448801503129161,-87.5139033305273,117.203970724326,1.28304151352384e-108,6.87238327933459e-108
"PWY_025","fixed",NA,"carrierper",0.303634133581368,0.137911148896614,2.20166488359103,107.201890939762,0.0298318772432777,0.0859896172909325
"PWY_025","fixed",NA,"carrierint",0.0445027191242652,0.0838303643571482,0.530866344975756,106.408861464503,0.596617675746631,0.81336470491997
"PWY_026","fixed",NA,"(Intercept)",-3.36945857083178,0.0139102865439117,-242.22783335161,121.808947448786,2.57732711497617e-165,7.50646522236809e-164
"PWY_026","fixed",NA,"carrierper",0.0343250734343186,0.0418559922129794,0.820075492647728,103.734462109168,0.414053444458555,0.711113900925134
"PWY_026","fixed",NA,"carrierint",0.0102107395691448,0.0253923006060997,0.402119513609253,102.004953119993,0.688437431719435,0.866283808191811
"PWY_027","fixed",NA,"(Intercept)",-3.35889069833751,0.0119305293232854,-281.537441241756,124.008098027259,7.12256720526599e-176,4.74159473950564e-174
"PWY_027","fixed",NA,"carrierper",0.0142057302666922,0.0356177892669639,0.398838068253389,103.07600554765,0.690837577485518,0.86704101539015
"PWY_027","fixed",NA,"carrierint",0.00297133780978386,0.0215890050480127,0.137631993840187,100.910214723385,0.890805520050492,0.950645890863044
"PWY_028","fixed",NA,"(Intercept)",-3.98474905541565,0.0326954494651974,-121.874729376552,110.278412502969,1.9688472149565e-119,1.4718975435878e-118
"PWY_028","fixed",NA,"carrierper",0.0167051446778691,0.0988031095521654,0.169075090385179,94.1945407383782,0.866100130710085,0.944600431417407
"PWY_028","fixed",NA,"carrierint",0.0642825537484176,0.0599662708935577,1.07197851042833,92.7353905260415,0.286511507429837,0.578384374177396
"PWY_029","fixed",NA,"(Intercept)",-3.81195835112667,0.0201876434503694,-188.826316479099,117.035715234607,2.73670212037277e-147,4.60952959551944e-146
"PWY_029","fixed",NA,"carrierper",-0.00216455128824932,0.0615102555089736,-0.0351900877396541,103.723899887883,0.971995799343524,0.98681926469299
"PWY_029","fixed",NA,"carrierint",-0.0124593534184717,0.0373617551940533,-0.33347880349194,102.593197956329,0.739453488367518,0.89850945542882
"PWY_030","fixed",NA,"(Intercept)",-3.32889309654085,0.010573244707878,-314.841204238897,112.015333216008,6.30655477234404e-167,1.91664425472543e-165
"PWY_030","fixed",NA,"carrierper",0.0294896464202026,0.0311050867883323,0.948065074400125,86.861648685559,0.345726531304001,0.63649722017985
"PWY_030","fixed",NA,"carrierint",-0.00163532228283568,0.0188184981464659,-0.0868997233524075,83.9351129778346,0.93095819644394,0.967441155157639
"PWY_031","fixed",NA,"(Intercept)",-6.32471084020408,0.0417286974149838,-151.56741599926,124.084783154586,1.07031234049237e-142,1.52683331837585e-141
"PWY_031","fixed",NA,"carrierper",-0.107202323580786,0.12351692451811,-0.867916068984281,100.196997872242,0.387514257039791,0.68749356769242
"PWY_031","fixed",NA,"carrierint",0.0317081249279007,0.0747888791234769,0.423968446907064,97.5146492781951,0.672522613747587,0.860189033869283
"PWY_032","fixed",NA,"(Intercept)",-4.16210774061281,0.0447405586672901,-93.0276211248058,119.085392255114,4.80727134769963e-113,2.90933564678965e-112
"PWY_032","fixed",NA,"carrierper",0.128854889098786,0.135213953441935,0.952970354158899,102.678292310706,0.342843120476145,0.633987675166204
"PWY_032","fixed",NA,"carrierint",-0.0938246934484863,0.0820656927324001,-1.14328765559111,101.17613250417,0.255617172600816,0.532567522050583
"PWY_033","fixed",NA,"(Intercept)",-6.02028647372598,0.10531182749896,-57.1662900236486,123.496407736583,1.05645446651341e-90,3.59348745543978e-90
"PWY_033","fixed",NA,"carrierper",0.286156336446559,0.320895160054003,0.891744008848256,110.070379561361,0.374475421106803,0.672036763424018
"PWY_033","fixed",NA,"carrierint",-0.103114226678246,0.194914932902457,-0.529021687270358,108.923757795505,0.597866832026122,0.81336470491997
"PWY_034","fixed",NA,"(Intercept)",-6.71558088990077,0.063077060000689,-106.466295192379,119.152879043568,5.41254268608859e-120,4.18051639511152e-119
"PWY_034","fixed",NA,"carrierper",-0.310031943221104,0.185832671702018,-1.66833926661851,93.9430238961028,0.0985782708424484,0.254736455892316
"PWY_034","fixed",NA,"carrierint",-0.108956923545927,0.112450641688356,-0.968931096435074,91.0108388729541,0.335147503798774,0.626902084812083
"PWY_035","fixed",NA,"(Intercept)",-5.11570982524453,0.102940623760379,-49.6957336993866,122.477734397902,4.88654892166267e-83,1.49157104639398e-82
"PWY_035","fixed",NA,"carrierper",0.234181984468478,0.311843951155493,0.750958880557888,106.855171099173,0.454328017120714,0.726435397609762
"PWY_035","fixed",NA,"carrierint",-0.0227950647212928,0.189312613149904,-0.120409645939665,105.450507636616,0.904387774058525,0.959362560423284
"PWY_036","fixed",NA,"(Intercept)",-6.79077756008546,0.026657625724921,-254.740524537302,150.621672553615,2.21288969955577e-200,7.73404949994742e-198
"PWY_036","fixed",NA,"carrierper",0.124660610420471,0.0782624410620891,1.59285359271597,123.786875216606,0.113743402300363,0.286978939744031
"PWY_036","fixed",NA,"carrierint",-0.0319693553251885,0.0473349315811466,-0.67538611036932,120.3642582329,0.500725932811676,0.7617136605775
"PWY_037","fixed",NA,"(Intercept)",-3.12288564460711,0.0184971001062158,-168.831093883613,126.354262438473,1.13288162382136e-150,2.08390593434508e-149
"PWY_037","fixed",NA,"carrierper",-0.0427069639077924,0.0561546374741031,-0.760524256389111,111.470934927576,0.448546957865245,0.725773897101403
"PWY_037","fixed",NA,"carrierint",-0.0197538342946655,0.0340971254760275,-0.57934016486386,110.153450768108,0.563542596665537,0.796595096196584
"PWY_038","fixed",NA,"(Intercept)",-5.58305302094015,0.0898742207135792,-62.1207391464658,123.56861117809,4.73630459040849e-95,1.80911306486095e-94
"PWY_038","fixed",NA,"carrierper",0.260915464599741,0.272299228537794,0.95819391777501,107.975160118165,0.340105603206978,0.630593678094635
"PWY_038","fixed",NA,"carrierint",-0.126447204205709,0.165308265177146,-0.764917616612861,106.573277493342,0.446011117999273,0.725265959699941
"PWY_039","fixed",NA,"(Intercept)",-5.01718260116061,0.101536615635831,-49.412545117272,122.9263757704,5.95017299422075e-83,1.81227491196527e-82
"PWY_039","fixed",NA,"carrierper",0.234336723854313,0.309002735976379,0.7583645598278,109.025826933152,0.449869017674471,0.725901091990805
"PWY_039","fixed",NA,"carrierint",-0.00597546031964708,0.187669604019867,-0.0318403203910128,107.826087717605,0.974658255073401,0.987425165859723
"PWY_040","fixed",NA,"(Intercept)",-3.92633352423784,0.04668718890939,-84.0987349197234,119.007785420795,7.50701614064746e-108,3.97530627447922e-107
"PWY_040","fixed",NA,"carrierper",0.240482134375803,0.141397641969242,1.70075067042571,103.384022735304,0.0919960045289016,0.241845570494837
"PWY_040","fixed",NA,"carrierint",-0.132488042249186,0.085836897226686,-1.54348591957255,101.981349334975,0.125810419669982,0.311849231735167
"PWY_041","fixed",NA,"(Intercept)",-6.21277316553454,0.0852428040055755,-72.8832566925905,126.791604241906,2.32634161011455e-105,1.14113177927724e-104
"PWY_041","fixed",NA,"carrierper",0.189957789273858,0.258956405124942,0.733551229143017,112.154652691808,0.46475291082428,0.735669528898944
"PWY_041","fixed",NA,"carrierint",-0.157127436114898,0.157248335149122,-0.99923115857405,110.866195980118,0.319858671153527,0.618116773668869
"PWY_042","fixed",NA,"(Intercept)",-4.11613629111292,0.0495533769329517,-83.0646980261762,107.495251506918,2.40914609474459e-99,1.02370402445378e-98
